index_code,date,open,close,low,1,volume,money,change
sh000001,2002/3/14,2773,1665.15,1621.08,2773,11950762000,12391854500,0.025698675
sh000001,2002/3/15,2774,1620.98,1620.56,2774,14025991000,14915337500,-0.026526139
sh000001,2002/3/18,2775,1623.88,1610.99,2775,12883394000,11327788600,0.001789041
sh000001,2002/3/19,2776,1665.36,1624.29,2776,13314616000,14084853400,0.025543759
sh000001,2002/3/20,2777,1682.51,1664.37,2777,18018800000,19462924500,0.010298074
sh000001,2002/3/21,2778,1685.02,1675.25,2778,13438279000,14229516000,0.001491819
sh000001,2002/3/22,2779,1669.69,1659.52,2779,10254529000,10774055500,-0.009097815
sh000001,2002/3/25,2780,1675.29,1663.4,2780,8792641000,9426936100,0.003353916
sh000001,2002/3/26,2781,1649.48,1641.91,2781,9253758000,9815939300,-0.015406288
sh000001,2002/3/27,2782,1654.23,1635.82,2782,7170409000,7603145900,0.002879695
sh000001,2002/3/28,2783,1650.67,1645.34,2783,7934354000,8865473600,-0.002152059
sh000001,2002/3/29,2784,1603.91,1596.25,2784,12008561000,11772498100,-0.028327891
sh000001,2002/4/1,2785,1608.51,1589.41,2785,6679696000,6838938200,0.002867991
sh000001,2002/4/2,2786,1582.88,1575.97,2786,7718211000,7592751300,-0.015934001
sh000001,2002/4/3,2787,1594.51,1582.67,2787,6399650000,6421700300,0.007347367
sh000001,2002/4/4,2788,1641.7,1583.63,2788,9103066000,9108101700,0.029595299
sh000001,2002/4/5,2789,1634.64,1628.55,2789,10153579000,9848770300,-0.00430042
sh000001,2002/4/8,2790,1640.65,1631.07,2790,6674854000,6581735000,0.003676651
sh000001,2002/4/9,2791,1667.52,1640.69,2791,16016339000,16660422200,0.016377655
sh000001,2002/4/10,2792,1677.66,1663.47,2792,12020418000,12565168300,0.006080887
sh000001,2002/4/11,2793,1649.53,1649.27,2793,9448778000,9759859000,-0.016767402
sh000001,2002/4/12,2794,1658.98,1648.45,2794,8156813000,8563896000,0.005728905
sh000001,2002/4/15,2795,1649.5,1638.64,2795,7267556000,7205438500,-0.005714355
sh000001,2002/4/16,2796,1640.29,1635.75,2796,6175374000,6371564700,-0.00558351
sh000001,2002/4/17,2797,1644.4,1630.23,2797,5840954000,5979327000,0.002505654
sh000001,2002/4/18,2798,1628.14,1626.03,2798,7304704000,7467267200,-0.009888105
sh000001,2002/4/19,2799,1635.17,1603.96,2799,8651145000,8358400600,0.004317811
sh000001,2002/4/22,2800,1627.48,1619.16,2800,5501232000,5534005700,-0.004702875
sh000001,2002/4/23,2801,1624.55,1621.87,2801,4999097000,5134076100,-0.001800329
sh000001,2002/4/24,2802,1611.05,1609.21,2802,5030652000,5084855200,-0.008309994
sh000001,2002/4/25,2803,1615.92,1603.64,2803,4688896000,4951057400,0.003022873
sh000001,2002/4/26,2804,1640.59,1615.52,2804,7070195000,7282960100,0.015266845
sh000001,2002/4/29,2805,1665.81,1640.56,2805,10460379000,10874351500,0.015372518
sh000001,2002/4/30,2806,1667.75,1657.82,2806,9702351000,10682627600,0.001164599
sh000001,2002/5/8,2807,1652.37,1651.69,2807,4750116000,5179315400,-0.009222006
sh000001,2002/5/9,2808,1650.58,1646.82,2808,5573096000,5959699800,-0.001083292
sh000001,2002/5/10,2809,1638.2,1636.86,2809,6014883000,6406785000,-0.007500394
sh000001,2002/5/13,2810,1623.94,1618.46,2810,5672196000,6156730000,-0.008704676
sh000001,2002/5/14,2811,1616.23,1613.55,2811,5334278000,6108710600,-0.004747712
sh000001,2002/5/15,2812,1598.35,1597.92,2812,6034634000,6680825000,-0.011062782
sh000001,2002/5/16,2813,1549.5,1546.94,2813,8076547000,8213587300,-0.030562768
sh000001,2002/5/17,2814,1567.5,1540.58,2814,7162784000,7754365900,0.011616651
sh000001,2002/5/20,2815,1541.53,1529.35,2815,4782702000,4957018600,-0.016567783
sh000001,2002/5/21,2816,1588.11,1564.55,2816,9710710000,10168233600,0.030216733
sh000001,2002/5/22,2817,1564.49,1563.16,2817,5729430000,5936598800,-0.014873025
sh000001,2002/5/23,2818,1571.61,1568.1,2818,8191361000,6843172800,0.004551004
sh000001,2002/5/24,2819,1549.47,1544.42,2819,5648001000,5157363700,-0.014087464
sh000001,2002/5/27,2820,1555.05,1545.62,2820,3822156000,3708574800,0.003601231
sh000001,2002/5/28,2821,1558.52,1557.23,2821,3780719000,4005085000,0.00223144
sh000001,2002/5/29,2822,1524.81,1520.13,2822,5169974000,4943648900,-0.021629495
sh000001,2002/5/30,2823,1523.52,1506.54,2823,5526899000,5289912700,-0.000846007
sh000001,2002/5/31,2824,1515.73,1513.26,2824,4214320000,4065236800,-0.005113159
sh000001,2002/6/3,2825,1483.35,1480.09,2825,5179196000,5062896300,-0.021362644
sh000001,2002/6/4,2826,1490.51,1474.36,2826,4578395000,4302623800,0.004826912
sh000001,2002/6/5,2827,1462,1460.48,2827,4408388000,4114143600,-0.019127681
sh000001,2002/6/6,2828,1521.26,1455.31,2828,8775636000,8454172000,0.040533516
sh000001,2002/6/7,2829,1529.51,1508.43,2829,9858534000,9191488800,0.005423136
sh000001,2002/6/10,2830,1517.23,1511.26,2830,4484870000,4269575600,-0.008028715
sh000001,2002/6/11,2831,1530.96,1515.75,2831,5003364000,4708529300,0.009049386
sh000001,2002/6/12,2832,1524.84,1513.92,2832,3818566000,3736411100,-0.003997492
sh000001,2002/6/13,2833,1511.71,1511.22,2833,3564521000,3701850400,-0.008610739
sh000001,2002/6/14,2834,1494.25,1493.24,2834,3919951000,3628483500,-0.011549834
sh000001,2002/6/17,2835,1496.24,1481.25,2835,2933162000,2774209800,0.001331772
sh000001,2002/6/18,2836,1524.07,1496.81,2836,5365161000,5209067900,0.018599957
sh000001,2002/6/19,2837,1507.67,1506.43,2837,3052878000,2903867100,-0.010760661
sh000001,2002/6/20,2838,1516.15,1510.53,2838,3975061000,3720233400,0.005624573
sh000001,2002/6/21,2839,1562.72,1517.26,2839,12542144000,11847838600,0.030715958
sh000001,2002/6/24,2840,1707.31,1647.5,2840,48518062000,49479880700,0.092524573
sh000001,2002/6/25,2841,1706.59,1690.61,2841,42238118000,39276720800,-0.000421716
sh000001,2002/6/26,2842,1712.91,1684.91,2842,24305872000,22850335900,0.003703291
sh000001,2002/6/27,2843,1723.55,1706.14,2843,21996949000,19527987700,0.006211652
sh000001,2002/6/28,2844,1732.76,1711,2844,29735383000,27319475300,0.005343622
sh000001,2002/7/1,2845,1713.71,1712.77,2845,15519283000,14410128000,-0.010994021
sh000001,2002/7/2,2846,1724.95,1698.83,2846,13378134000,12692810700,0.006558869
sh000001,2002/7/3,2847,1730.92,1719.62,2847,13949883000,13262936600,0.00346097
sh000001,2002/7/4,2848,1713.14,1710.29,2848,13898310000,12856610500,-0.010271994
sh000001,2002/7/5,2849,1722.19,1704.19,2849,11401356000,10822714500,0.005282697
sh000001,2002/7/8,2850,1732.93,1721.12,2850,10851016000,11098899400,0.006236246
sh000001,2002/7/9,2851,1729.99,1724.39,2851,10536016000,10444746300,-0.001696549
sh000001,2002/7/10,2852,1701.82,1698.83,2852,12233203000,11949595800,-0.016283331
sh000001,2002/7/11,2853,1696.94,1689.22,2853,9187411000,9282337000,-0.002867518
sh000001,2002/7/12,2854,1698.3,1693.21,2854,8083987000,8390500400,0.000801443
sh000001,2002/7/15,2855,1687.95,1685.54,2855,7999839000,8025674100,-0.00609433
sh000001,2002/7/16,2856,1691.62,1686.81,2856,7056378000,6945805700,0.002174235
sh000001,2002/7/17,2857,1701.72,1680.2,2857,6300345000,6253292800,0.005970608
sh000001,2002/7/18,2858,1704.91,1695.4,2858,8167794000,8109548600,0.001874574
sh000001,2002/7/19,2859,1713.86,1703.38,2859,7183230000,7453637000,0.005249544
sh000001,2002/7/22,2860,1681.01,1678.5,2860,8333872000,8274087700,-0.01916726
sh000001,2002/7/23,2861,1673.86,1670.38,2861,6540926000,6693794100,-0.004253395
sh000001,2002/7/24,2862,1672.4,1667.44,2862,5248492000,5297384200,-0.000872235
sh000001,2002/7/25,2863,1665.11,1662.38,2863,5268208000,5182105100,-0.004359005
sh000001,2002/7/26,2864,1657.5,1656.82,2864,5076344000,4861312700,-0.004570269
sh000001,2002/7/29,2865,1665.67,1647.27,2865,4831984000,4824133800,0.00492911
sh000001,2002/7/30,2866,1669,1656.85,2866,5887829000,6117257300,0.001999196
sh000001,2002/7/31,2867,1651.59,1649.01,2867,5103074000,5325009300,-0.010431396
sh000001,2002/8/1,2868,1653.01,1639.23,2868,4825008000,4698493500,0.000859778
sh000001,2002/8/2,2869,1661.87,1653.17,2869,4031843000,4067444500,0.005359919
sh000001,2002/8/5,2870,1653.96,1652.4,2870,3803473000,4085991600,-0.004759698
sh000001,2002/8/6,2871,1670.62,1649.89,2871,6781172000,6427125000,0.010072795
sh000001,2002/8/7,2872,1668.07,1663.93,2872,3496562000,3610395800,-0.001526379
sh000001,2002/8/8,2873,1659.8,1657.47,2873,4013095000,4062433500,-0.004957826
sh000001,2002/8/9,2874,1647.05,1642.77,2874,4636839000,4856738000,-0.007681648
sh000001,2002/8/12,2875,1634.57,1633.09,2875,4196163000,4343152700,-0.007577183
sh000001,2002/8/13,2876,1636.63,1633.55,2876,2923387000,3157477300,0.00126027
sh000001,2002/8/14,2877,1646.72,1635.29,2877,2963373000,3082671700,0.006165108
sh000001,2002/8/15,2878,1634.37,1632.13,2878,3207424000,3271648000,-0.007499757
sh000001,2002/8/16,2879,1646.79,1624.05,2879,5716303000,5366894600,0.007599258
sh000001,2002/8/19,2880,1644.3,1641.4,2880,3540751000,3515355100,-0.001512032
sh000001,2002/8/20,2881,1671.35,1644.25,2881,8062758000,7429759700,0.016450769
sh000001,2002/8/21,2882,1673.55,1668.36,2882,6243427000,6019225500,0.001316301
sh000001,2002/8/22,2883,1686.11,1672.43,2883,8882657000,9449429100,0.007505004
sh000001,2002/8/23,2884,1683.21,1679.12,2884,5499823000,6200475400,-0.001719935
sh000001,2002/8/26,2885,1670.69,1668.82,2885,4951816000,5366809600,-0.007438169
sh000001,2002/8/27,2886,1679.69,1670.11,2886,6133731000,7074299600,0.005386996
sh000001,2002/8/28,2887,1676.77,1675.53,2887,5598881000,6440210700,-0.001738416
sh000001,2002/8/29,2888,1667.32,1665.72,2888,4350364000,4472174800,-0.005635836
sh000001,2002/8/30,2889,1666.62,1664.82,2889,3950755000,4261461800,-0.000419835
sh000001,2002/9/2,2890,1668.77,1663.17,2890,3444608000,3720359900,0.001290036
sh000001,2002/9/3,2891,1674.07,1669.58,2891,3867722000,4261109000,0.003175992
sh000001,2002/9/4,2892,1663.97,1662.49,2892,3950598000,4101158700,-0.006033201
sh000001,2002/9/5,2893,1641.81,1639.82,2893,6016195000,6143667000,-0.013317548
sh000001,2002/9/6,2894,1631.38,1629.93,2894,5394323000,5270246900,-0.006352745
sh000001,2002/9/9,2895,1621.58,1617.01,2895,4182602000,4152661700,-0.006007184
sh000001,2002/9/10,2896,1625.11,1619.33,2896,3512016000,3755117400,0.002176889
sh000001,2002/9/11,2897,1620.36,1605.98,2897,4257577000,4220175100,-0.002922879
sh000001,2002/9/12,2898,1624.56,1614.6,2898,3428519000,3722187300,0.002592017
sh000001,2002/9/13,2899,1625.76,1621.42,2899,3061824000,3362246200,0.000738662
sh000001,2002/9/16,2900,1604.08,1598.74,2900,4438232000,4617856300,-0.013335302
sh000001,2002/9/17,2901,1604.88,1593.98,2901,4285330000,4213629400,0.000498728
sh000001,2002/9/18,2902,1594.58,1593.53,2902,3426916000,3683156200,-0.006417925
sh000001,2002/9/19,2903,1619.35,1585.07,2903,5505084000,5682547700,0.015533871
sh000001,2002/9/20,2904,1604.91,1602.89,2904,3485246000,3891941000,-0.008917158
sh000001,2002/9/23,2905,1602.59,1597.29,2905,2497117000,2768258000,-0.001445564
sh000001,2002/9/24,2906,1596.73,1594.28,2906,3175033000,3327743500,-0.003656581
sh000001,2002/9/25,2907,1597.84,1590.49,2907,3576563000,3853787300,0.000695171
sh000001,2002/9/26,2908,1587.65,1586.53,2908,4053378000,4417021300,-0.006377359
sh000001,2002/9/27,2909,1581.62,1577.53,2909,3905581000,4187701900,-0.003798066
sh000001,2002/10/8,2910,1562.99,1558.48,2910,2623792000,2659837900,-0.011779062
sh000001,2002/10/9,2911,1535.37,1534.91,2911,16939411000,7573820100,-0.017671258
sh000001,2002/10/10,2912,1530.41,1528.35,2912,5087010000,3587683500,-0.003230492
sh000001,2002/10/11,2913,1524.05,1521.91,2913,6107086000,4644885900,-0.004155749
sh000001,2002/10/14,2914,1531.68,1509.14,2914,5496464000,4097420900,0.005006397
sh000001,2002/10/15,2915,1524.73,1522.1,2915,3741746000,2974364600,-0.004537501
sh000001,2002/10/16,2916,1537.39,1524.91,2916,4996202000,4012776900,0.008303109
sh000001,2002/10/17,2917,1513.1,1511.4,2917,4168962000,3406702700,-0.015799504
sh000001,2002/10/18,2918,1519.54,1500.54,2918,4087333000,3541925500,0.004256163
sh000001,2002/10/21,2919,1524.93,1512.33,2919,3456683000,2947387200,0.003547126
sh000001,2002/10/22,2920,1548.1,1525.07,2920,6481899000,5563652400,0.01519414
sh000001,2002/10/23,2921,1548.97,1539.48,2921,4729964000,4165715400,0.000561979
sh000001,2002/10/24,2922,1536.52,1535.9,2922,4422759000,4208307200,-0.008037599
sh000001,2002/10/25,2923,1520.31,1517.42,2923,5292812000,4438120300,-0.010549814
sh000001,2002/10/28,2924,1502.72,1500.01,2924,5082704000,4087222600,-0.011570009
sh000001,2002/10/29,2925,1510.88,1488.68,2925,4645929000,4213726200,0.005430153
sh000001,2002/10/30,2926,1509.71,1498.45,2926,3748567000,3383481400,-0.000774383
sh000001,2002/10/31,2927,1507.5,1506,2927,3579218000,3154416300,-0.001463857
sh000001,2002/11/1,2928,1510.76,1498.21,2928,3581796000,3149422200,0.002162521
sh000001,2002/11/4,2929,1531.84,1515.07,2929,4908305000,4342407900,0.013953242
sh000001,2002/11/5,2930,1558.24,1532.29,2930,11900345000,10528073700,0.017234176
sh000001,2002/11/6,2931,1552.56,1548.73,2931,6479494000,6151167800,-0.003645138
sh000001,2002/11/7,2932,1554.24,1546.27,2932,6406282000,5551289100,0.001082084
sh000001,2002/11/8,2933,1522.19,1517.39,2933,9401244000,7541349200,-0.020621011
sh000001,2002/11/11,2934,1504.4,1501.99,2934,4398727000,3855845300,-0.011687109
sh000001,2002/11/12,2935,1485.91,1481.16,2935,8063700000,6212785700,-0.012290614
sh000001,2002/11/13,2936,1490.46,1461.26,2936,6400307000,5324174400,0.003062097
sh000001,2002/11/14,2937,1460.8,1459.71,2937,5316644000,4954007400,-0.019899897
sh000001,2002/11/15,2938,1463.69,1451.39,2938,6004439000,5275652500,0.001978368
sh000001,2002/11/18,2939,1451.29,1447.49,2939,4122236000,3700765800,-0.008471739
sh000001,2002/11/19,2940,1462.17,1441.73,2940,4228377000,3710422800,0.007496779
sh000001,2002/11/20,2941,1425.84,1423.8,2941,5693872000,4812460600,-0.024846632
sh000001,2002/11/21,2942,1390.63,1389.29,2942,6827937000,5483245200,-0.024694215
sh000001,2002/11/22,2943,1395.5,1375.54,2943,6767399000,5403454300,0.00350201
sh000001,2002/11/25,2944,1398.44,1383.09,2944,4458814000,3416142900,0.002106772
sh000001,2002/11/26,2945,1371.17,1371.01,2945,5322512000,4174131400,-0.0195003
sh000001,2002/11/27,2946,1378.75,1353.14,2946,7257236000,5332974800,0.005528126
sh000001,2002/11/28,2947,1417.53,1372.38,2947,7946341000,6208716400,0.028126927
sh000001,2002/11/29,2948,1434.18,1409.2,2948,15064713000,12267849100,0.011745783
sh000001,2002/12/2,2949,1395.68,1394.91,2949,6695143000,5663038800,-0.026844608
sh000001,2002/12/3,2950,1408.84,1388.51,2950,5220099000,4218664700,0.009429095
sh000001,2002/12/4,2951,1414.45,1406.61,2951,7696892000,6504122300,0.003981999
sh000001,2002/12/5,2952,1404.88,1395.08,2952,4782471000,3977073500,-0.006765881
sh000001,2002/12/6,2953,1405.53,1396.21,2953,3817211000,3308794700,0.000462673
sh000001,2002/12/9,2954,1400.87,1395.93,2954,3283262000,2787268700,-0.003315475
sh000001,2002/12/10,2955,1383.84,1383.57,2955,5177534000,4341947300,-0.012156731
sh000001,2002/12/11,2956,1379.2,1367.31,2956,4427200000,3643224200,-0.003352989
sh000001,2002/12/12,2957,1383.91,1378.81,2957,4379944000,3791909400,0.003415023
sh000001,2002/12/13,2958,1396.9,1367.93,2958,5598029000,4621435000,0.009386449
sh000001,2002/12/16,2959,1408.52,1392.89,2959,6490986000,5247327400,0.008318419
sh000001,2002/12/17,2960,1416.1,1403.58,2960,5818918000,4765673100,0.005381535
sh000001,2002/12/18,2961,1411.72,1409.84,2961,6354158000,5286673500,-0.003093002
sh000001,2002/12/19,2962,1413.6,1402.64,2962,4825848000,4208861800,0.001331709
sh000001,2002/12/20,2963,1427.94,1410.46,2963,6343387000,5348770300,0.010144312
sh000001,2002/12/23,2964,1430.2,1429.29,2964,6385503000,5474167500,0.0015827
sh000001,2002/12/24,2965,1430.83,1420.38,2965,5306865000,4605115500,0.000440498
sh000001,2002/12/25,2966,1421.52,1420.93,2966,5434681000,4680032400,-0.006506713
sh000001,2002/12/26,2967,1384.15,1382.36,2967,8652099000,7055430800,-0.026288761
sh000001,2002/12/27,2968,1382.97,1367.85,2968,6857980000,5690603800,-0.000852509
sh000001,2002/12/30,2969,1366.36,1358.43,2969,6347283000,5327514600,-0.012010383
sh000001,2002/12/31,2970,1357.65,1348.71,2970,6505834000,5833557400,-0.006374601
sh000001,2003/1/2,2971,1320.63,1317.47,2971,5065689000,3883362100,-0.027267705
sh000001,2003/1/3,2972,1319.87,1312.8,2972,3649264000,2723884200,-0.000575483
sh000001,2003/1/6,2973,1334.68,1311.68,2973,5850539000,3974558300,0.011220802
sh000001,2003/1/7,2974,1332.06,1326.19,2974,6547075000,4412252200,-0.001963017
sh000001,2003/1/8,2975,1372.07,1330.45,2975,8477338000,5581740200,0.030036185
sh000001,2003/1/9,2976,1397.38,1365.37,2976,16185726000,11212998100,0.018446581
sh000001,2003/1/10,2977,1384.86,1384.63,2977,14639156000,10557969800,-0.008959624
sh000001,2003/1/13,2978,1386.31,1378.65,2978,7876154000,5873750500,0.001047037
sh000001,2003/1/14,2979,1466.85,1386.59,2979,31777117000,22789709600,0.058096674
sh000001,2003/1/15,2980,1459.92,1448.27,2980,32540106000,21334485700,-0.004724409
sh000001,2003/1/16,2981,1485.62,1454.55,2981,21343311000,15741847000,0.017603704
sh000001,2003/1/17,2982,1478.68,1472.96,2982,18593389000,13392218400,-0.00467145
sh000001,2003/1/20,2983,1482.68,1458.12,2983,13936073000,10670713900,0.002705115
sh000001,2003/1/21,2984,1454.89,1454.61,2984,13157730000,9955829900,-0.018743087
sh000001,2003/1/22,2985,1460.53,1446.35,2985,10258189000,7782394600,0.003876582
sh000001,2003/1/23,2986,1450.62,1448.7,2986,9765087000,7381637400,-0.006785208
sh000001,2003/1/24,2987,1479.07,1448.01,2987,13133690000,9228928600,0.019612304
sh000001,2003/1/27,2988,1496.16,1480.97,2988,11974432000,9355492700,0.011554558
sh000001,2003/1/28,2989,1500.64,1489.17,2989,8892045000,7256385000,0.002994332
sh000001,2003/1/29,2990,1499.82,1498.37,2990,9905541000,8114116700,-0.000546434
sh000001,2003/2/10,2991,1480.17,1477.52,2991,6672527000,5042780400,-0.013101572
sh000001,2003/2/11,2992,1492.76,1476.87,2992,5374874000,4380750100,0.00850578
sh000001,2003/2/12,2993,1510.67,1486.31,2993,9256052000,7500148100,0.01199791
sh000001,2003/2/13,2994,1504.34,1502.43,2994,11063296000,9421266800,-0.004190194
sh000001,2003/2/14,2995,1510.95,1500.98,2995,8174311000,6995609000,0.004393953
sh000001,2003/2/17,2996,1496.52,1490.92,2996,9384170000,7749922200,-0.009550283
sh000001,2003/2/18,2997,1496.47,1488.83,2997,6594281000,5473906800,-3.34E-05
sh000001,2003/2/19,2998,1510.8,1490.02,2998,8352746000,6596342000,0.009575869
sh000001,2003/2/20,2999,1509.49,1507.23,2999,8136327000,6999572600,-0.00086709
sh000001,2003/2/21,3000,1478.87,1476.42,3000,9751429000,7980211200,-0.020284997
sh000001,2003/2/24,3001,1481.94,1474.47,3001,6392791000,5641785100,0.002075909
sh000001,2003/2/25,3002,1511.28,1481.11,3002,9689512000,8477911400,0.019798372
sh000001,2003/2/26,3003,1513.18,1506.55,3003,6907909000,6301319300,0.001257212
sh000001,2003/2/27,3004,1513.7,1508.75,3004,7603759000,6662132600,0.000343647
sh000001,2003/2/28,3005,1511.93,1501.42,3005,6465782000,5963188600,-0.00116932
sh000001,2003/3/3,3006,1525.48,1511.05,3006,8775379000,8064160700,0.008962055
sh000001,2003/3/4,3007,1524.3,1517.86,3007,7953503000,7492838500,-0.000773527
sh000001,2003/3/5,3008,1517.18,1508.25,3008,6737549000,6170289000,-0.004670997
sh000001,2003/3/6,3009,1498.34,1494.24,3009,8454384000,7179470300,-0.012417775
sh000001,2003/3/7,3010,1493.09,1489.38,3010,7055805000,5819913700,-0.003503878
sh000001,2003/3/10,3011,1468.92,1467.64,3011,7470473000,6220774400,-0.016187906
sh000001,2003/3/11,3012,1469.55,1463.58,3012,5155646000,4598943700,0.000428887
sh000001,2003/3/12,3013,1475.01,1458.5,3013,5293373000,4574538800,0.003715423
sh000001,2003/3/13,3014,1464.65,1463.33,3014,5328616000,4667211700,-0.007023681
sh000001,2003/3/14,3015,1466.04,1461.35,3015,4847301000,4276278200,0.000949032
sh000001,2003/3/17,3016,1469.27,1453.37,3016,6323703000,5114043300,0.002203214
sh000001,2003/3/18,3017,1459.89,1458.98,3017,5976710000,5163435800,-0.006384123
sh000001,2003/3/19,3018,1469.96,1452.59,3018,6622177000,5647205300,0.00689778
sh000001,2003/3/20,3019,1464.54,1460.8,3019,6756814000,5679245100,-0.003687175
sh000001,2003/3/21,3020,1474.66,1461.92,3020,5340645000,4860613100,0.00691002
sh000001,2003/3/24,3021,1477.77,1470.44,3021,4727054000,4334155300,0.002108961
sh000001,2003/3/25,3022,1462.4,1461.75,3022,5722314000,4974811800,-0.010400807
sh000001,2003/3/26,3023,1456.27,1452.89,3023,5582878000,4953536100,-0.00419174
sh000001,2003/3/27,3024,1499.35,1447.01,3024,13495381000,10967467900,0.029582426
sh000001,2003/3/28,3025,1491.94,1488.6,3025,13165153000,11082297400,-0.004942142
sh000001,2003/3/31,3026,1510.58,1490.99,3026,10509386000,8913052000,0.0124938
sh000001,2003/4/1,3027,1522.55,1508.84,3027,13331738000,11606546800,0.007924109
sh000001,2003/4/2,3028,1521.32,1516.79,3028,9790969000,7778498400,-0.000807855
sh000001,2003/4/3,3029,1511.73,1510.51,3029,8299642000,7148891700,-0.006303736
sh000001,2003/4/4,3030,1521.13,1509.61,3030,9054019000,7626323400,0.006218042
sh000001,2003/4/7,3031,1515.13,1512.5,3031,11865767000,9653115400,-0.003944436
sh000001,2003/4/8,3032,1520.55,1513.24,3032,14941930000,11294889000,0.003577251
sh000001,2003/4/9,3033,1543.67,1510.34,3033,28844480000,18579366400,0.015205024
sh000001,2003/4/10,3034,1551.18,1541.29,3034,31617163000,24850131400,0.004865029
sh000001,2003/4/11,3035,1576.86,1548.53,3035,29422313000,22233283000,0.016555139
sh000001,2003/4/14,3036,1616.07,1581.2,3036,36572400000,29704321400,0.024865873
sh000001,2003/4/15,3037,1631.47,1606.73,3037,32116771000,27446242400,0.00952929
sh000001,2003/4/16,3038,1606.24,1598.83,3038,39099127000,33015484400,-0.015464581
sh000001,2003/4/17,3039,1613.6,1595.63,3039,28400576000,22997552000,0.00458213
sh000001,2003/4/18,3040,1603.08,1596.67,3040,24447294000,19536118600,-0.006519584
sh000001,2003/4/21,3041,1571.71,1557.12,3041,21553215000,17399156300,-0.01956858
sh000001,2003/4/22,3042,1568.69,1563.59,3042,11202841000,9806972600,-0.001921474
sh000001,2003/4/23,3043,1541.96,1540.07,3043,15537423000,12625058400,-0.017039696
sh000001,2003/4/24,3044,1503.59,1492.9,3044,19574358000,15650425400,-0.024883914
sh000001,2003/4/25,3045,1487.15,1481.07,3045,12085386000,9895816600,-0.010933832
sh000001,2003/4/28,3046,1537.69,1473.27,3046,23881942000,19275407000,0.033984467
sh000001,2003/4/29,3047,1509.31,1508.32,3047,18539429000,15653447100,-0.018456256
sh000001,2003/4/30,3048,1521.44,1510.6,3048,18898410000,15506754900,0.008036785
sh000001,2003/5/12,3049,1531.87,1511.87,3049,15497409000,13076392200,0.006855348
sh000001,2003/5/13,3050,1485.31,1481.75,3050,22539507000,17609896900,-0.030394224
sh000001,2003/5/14,3051,1522.92,1477.25,3051,18176061000,13519935600,0.025321313
sh000001,2003/5/15,3052,1555.29,1516.43,3052,22898624000,18266327500,0.02125522
sh000001,2003/5/16,3053,1554.45,1543.17,3053,16035489000,13674729200,-0.000540092
sh000001,2003/5/19,3054,1555.45,1546.75,3054,13477658000,11261229800,0.000643314
sh000001,2003/5/20,3055,1535.52,1530.67,3055,11330971000,9169082100,-0.012813012
sh000001,2003/5/21,3056,1533.48,1530.05,3056,9087032000,7594697400,-0.00132854
sh000001,2003/5/22,3057,1546.11,1522.19,3057,9593903000,8130460700,0.008236169
sh000001,2003/5/23,3058,1560.96,1547.09,3058,18271094000,15318020500,0.00960475
sh000001,2003/5/26,3059,1569.51,1561.04,3059,15253620000,12322333200,0.005477399
sh000001,2003/5/27,3060,1568.34,1558.13,3060,14119050000,11943883600,-0.000745456
sh000001,2003/5/28,3061,1551.81,1549.06,3061,15015503000,12327754800,-0.010539806
sh000001,2003/5/29,3062,1568.16,1543.34,3062,14814318000,13201451400,0.010536084
sh000001,2003/5/30,3063,1576.26,1567.28,3063,16146876000,14361624600,0.005165289
sh000001,2003/6/2,3064,1576.53,1564.61,3064,11668304000,10435779800,0.000171292
sh000001,2003/6/3,3065,1562.24,1561.08,3065,11103011000,9857029200,-0.009064211
sh000001,2003/6/4,3066,1574.11,1546.62,3066,14275344000,11358710300,0.007598064
sh000001,2003/6/5,3067,1556.25,1555.45,3067,11849874000,9372022800,-0.011346094
sh000001,2003/6/6,3068,1538.92,1538.1,3068,10520041000,8939566300,-0.011135743
sh000001,2003/6/9,3069,1530.22,1527.84,3069,9827438000,7675308800,-0.005653315
sh000001,2003/6/10,3070,1538.76,1529.52,3070,6790688000,5763121200,0.005580897
sh000001,2003/6/11,3071,1565.84,1540.7,3071,13117542000,9219856200,0.017598586
sh000001,2003/6/12,3072,1562.11,1556.53,3072,8207297000,6731850700,-0.002382108
sh000001,2003/6/13,3073,1566.77,1560.3,3073,9681259000,7773022500,0.002983145
sh000001,2003/6/16,3074,1559.71,1555.37,3074,8040941000,6785720400,-0.004506086
sh000001,2003/6/17,3075,1557.18,1552.43,3075,7191659000,6256299100,-0.001622096
sh000001,2003/6/18,3076,1553.88,1552.83,3076,8728932000,6960588600,-0.002119216
sh000001,2003/6/19,3077,1538.75,1530.38,3077,9937412000,7680199300,-0.009736917
sh000001,2003/6/20,3078,1529.47,1528.3,3078,6648795000,5497994800,-0.006030869
sh000001,2003/6/23,3079,1511.37,1509.43,3079,7339544000,5783696000,-0.011834165
sh000001,2003/6/24,3080,1512.43,1504.72,3080,6369449000,5143549600,0.00070135
sh000001,2003/6/25,3081,1502.08,1498.96,3081,6822326000,5521081400,-0.006843292
sh000001,2003/6/26,3082,1515.38,1486.08,3082,9300099000,7819104600,0.008854389
sh000001,2003/6/27,3083,1497.05,1494.45,3083,7687069000,6391161400,-0.012095976
sh000001,2003/6/30,3084,1486.02,1483.69,3084,5780420000,4709755300,-0.007367823
sh000001,2003/7/1,3085,1484.7,1482.82,3085,6633158000,5431241100,-0.000888279
sh000001,2003/7/2,3086,1499.68,1477.87,3086,6749176000,5600177200,0.01008958
